Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
WNT4,DHH,0.4169953631169357,0.3839869281045752,0.8333333333333334,0.4607843137254902,-0.2946622658185411,-0.390879443819724,-0.15613619783008073,25,30,30,10
RSPO1,WNT4,0.570631972133209,0.380326797385621,0.7666666666666667,0.49607843137254903,-0.001870470712401914,-0.10359400470266053,0.12906159053006078,23,30,30,8
GATA4,NR0B1,0.5712409967320823,0.32941176470588235,0.7,0.47058823529411764,0.0029763782895518465,-0.289546558878888,0.21773477965609328,21,30,30,8
SOX9,GATA4,0.4465716561540741,0.3280392156862745,0.7,0.46862745098039216,-0.17691060784803272,-0.33102123597925653,-0.020367689046085345,21,30,30,9
WNT4,AMH,0.38668878584876976,0.26823529411764707,0.6,0.4470588235294118,-0.3910588972501711,-0.543020058378252,-0.27242540425327155,18,30,30,10
WT1mKTS,CTNNB1,0.48466750629373334,0.25882352941176473,0.6,0.43137254901960786,-0.41196834894003875,-0.6965828854027238,-0.13929191682714065,18,30,30,9
WNT4,PGD2,0.3946144739627127,0.23633986928104575,0.5333333333333333,0.44313725490196076,-0.3968774363503782,-0.5419634910811386,-0.2607534392134956,16,30,30,10
CTNNB1,PGD2,0.3882097994769371,0.2049673202614379,0.4666666666666667,0.4392156862745098,-0.42459267699031045,-0.5847088150034662,-0.2627608057550998,14,30,30,10
AMH,FOXL2,0.28906533246682325,0.19764705882352943,0.4666666666666667,0.4235294117647059,-0.7631600632673979,-0.8369379728792017,-0.6851718523732259,14,30,30,10
CTNNB1,AMH,0.38293060532547973,0.17411764705882354,0.4,0.43529411764705883,-0.4077124392807153,-0.5926340744457486,-0.2639471643785078,12,30,30,10
FGF9,FOXL2,0.28168475165666673,0.14235294117647057,0.36666666666666664,0.38823529411764707,-0.7878225649878882,-0.901087322559537,-0.6565644717872832,11,30,30,10
GATA4,WNT4,0.5480486097014868,0.12941176470588237,0.3,0.43137254901960786,-0.1126108385503886,-0.28415669851806075,0.16060677074623253,9,30,30,9
RSPO1,GATA4,0.4273687807581413,0.1288235294117647,0.3,0.4294117647058824,-0.27006488980488996,-0.46648138961459895,-0.1093192782382163,9,30,30,10
SOX9,NR0B1,0.5552322360278297,0.1276470588235294,0.3,0.42549019607843136,-0.08029884339298815,-0.2674816045486454,0.07162031001374067,9,30,30,8
DKK1,CTNNB1,0.47201446780190215,0.10405228758169935,0.26666666666666666,0.39019607843137255,-0.474904346750723,-0.5889367878218484,-0.3576705911537871,8,30,30,10
RSPO1,NR0B1,0.5505727963146061,0.07960784313725491,0.2,0.39803921568627454,-0.10565356863937263,-0.19861187401256433,-0.010952321380326981,6,30,30,9
CTNNB1,DHH,0.3859593384193924,0.07026143790849673,0.16666666666666666,0.4215686274509804,-0.42598144711151065,-0.6440099713103761,-0.24939564116208093,5,30,30,10
DMRT1,CTNNB1,0.4716345968680346,0.05150326797385621,0.13333333333333333,0.3862745098039216,-0.47675656716054604,-0.5872360481178243,-0.34407514851263354,4,30,30,10
DHH,FOXL2,0.27758109103625384,0.04915032679738562,0.13333333333333333,0.3686274509803921,-0.801939043260625,-0.885420216572367,-0.7208456757255198,4,30,30,10
CTNNB1,FGF9,0.3902299074679266,0.04176470588235295,0.1,0.4176470588235294,-0.433967008650881,-0.6495929388058554,-0.2631525490820792,3,30,30,10
WT1pKTS,RSPO1,0.5315698046549526,0.0407843137254902,0.1,0.40784313725490196,-0.2867127276752011,-0.38676942446660695,-0.17891277426157148,3,30,30,9
SOX9,WT1mKTS,0.3998970946209372,0.013725490196078431,0.03333333333333333,0.4117647058823529,-0.3728515048631666,-0.5262801590049218,-0.20132647969993175,1,30,30,10
WT1mKTS,RSPO1,0.4958155644108254,0.012287581699346404,0.03333333333333333,0.3686274509803921,-0.4609800144216106,-0.6941915004119508,-0.2213661189907166,1,30,30,9
PGD2,FOXL2,0.27368117757726546,0.011633986928104573,0.03333333333333333,0.3490196078431372,-0.8152952892510299,-0.9076132003036961,-0.7234922008259885,1,30,30,10
SRY,NR5A1,0.46350904121995834,0.0,0.0,0.4117647058823529,-0.4191612894013262,-0.4704126042519866,-0.34006357450511204,0,30,30,11
WT1pKTS,CBX2,0.5206467819153574,0.0,0.0,0.4117647058823529,-0.3027552520043875,-0.41496077227195444,-0.21948342844195112,0,30,30,11
DKK1,WT1pKTS,0.6367687853737756,0.0,0.0,0.40980392156862744,0.004405534455461742,-0.08793024583712027,0.08239619557441027,0,30,30,11
WT1pKTS,UGR,0.38205247839459416,0.0,0.0,0.40980392156862744,-0.6924419297407702,-0.8045978449982796,-0.553857904940516,0,30,30,11
WT1pKTS,SRY,0.39509378578593984,0.0,0.0,0.4019607843137255,-0.6393344253218677,-0.7628957886081893,-0.46418899380076906,0,30,30,11
FOXL2,SOX9,0.27827775810328764,0.0,0.0,0.37843137254901954,-0.8370832848191502,-0.9723809434063864,-0.6391800859230601,0,30,30,11
AMH,DMRT1,0.3212794997188897,0.0,0.0,0.36666666666666664,-0.8014912702994634,-0.9137362687696213,-0.6720196077671373,0,30,30,11
DMRT1,WT1pKTS,0.6213772319360317,0.0,0.0,0.3549019607843137,-0.06296937797316102,-0.14989321938579825,0.015358393476788296,0,30,30,11
SOX9,WNT4,0.49587324248661857,0.0,0.0,0.3549019607843137,-0.37175897002476055,-0.561564839631306,-0.24414421869432998,0,30,30,11
WNT4,WT1mKTS,0.36638607046804883,0.0,0.0,0.3549019607843137,-0.5426164216626088,-0.6744716024331899,-0.40265045165781943,0,30,30,11
GATA4,NR5A1,0.34134115248255564,0.0,0.0,0.3529411764705882,-0.9288694796770958,-0.9760474694696295,-0.8464557851027924,0,30,30,12
SOX9,CBX2,0.4646921405024943,0.0,0.0,0.3529411764705882,-0.5628415423927412,-0.7069963917073889,-0.4328003650827517,0,30,30,12
WNT4,GATA4,0.3828218616052571,0.0,0.0,0.3529411764705882,-0.4901078725754497,-0.6118340036601461,-0.38674678254286105,0,30,30,12
AMH,DKK1,0.33066687479549906,0.0,0.0,0.3509803921568627,-0.8124703014047577,-0.9151450286684966,-0.6815257844972112,0,30,30,11
FGF9,DHH,0.2706847476155766,0.0,0.0,0.33921568627450976,-0.9052320958299547,-1.0632414353848472,-0.7448853549469959,0,30,30,12
DHH,FGF9,0.2724819402654767,0.0,0.0,0.3313725490196078,-0.9216542101424046,-1.0839446402209978,-0.7400733158357431,0,30,30,12
GATA4,CTNNB1,0.4512711483986213,0.0,0.0,0.3274509803921568,-0.573003001382235,-0.8990325307950837,-0.29826632888770377,0,30,30,11
DHH,DMRT1,0.3097060314158681,0.0,0.0,0.3196078431372549,-0.8526343426508615,-0.977168217880028,-0.7418850536718169,0,30,30,11
FOXL2,DMRT1,0.30975503931124176,0.0,0.0,0.31176470588235294,-0.8531716012018029,-0.9342214678143639,-0.7276002878213316,0,30,30,11
FOXL2,AMH,0.2502218001965958,0.0,0.0,0.3098039215686274,-0.9726906719593497,-1.0962818635832066,-0.82051372114911,0,30,30,12
WT1mKTS,SRY,0.36487929106098577,0.0,0.0,0.3098039215686274,-0.8164276176407699,-1.0081732863882915,-0.5277558858891573,0,30,30,11
GATA4,SRY,0.3643008292507163,0.0,0.0,0.30588235294117644,-0.8193050166272988,-1.0586745262664972,-0.46950505765760164,0,30,30,11
DHH,DKK1,0.3184078546384575,0.0,0.0,0.3,-0.8673409902097257,-0.9813091549189316,-0.7714848628144717,0,30,30,11
GATA4,RSPO1,0.4668849091806697,0.0,0.0,0.2941176470588235,-0.6040912092194728,-0.8736088505680171,-0.36007574877724774,0,30,30,13
SRY,WT1pKTS,0.592987339260682,0.0,0.0,0.2941176470588235,-0.18706917157012062,-0.2577926919716269,-0.13022026054246272,0,30,30,13
CTNNB1,WT1mKTS,0.3133004061670327,0.0,0.0,0.2901960784313725,-0.8108177899946362,-1.019241685542443,-0.6288638930402742,0,30,30,13
WT1mKTS,CBX2,0.3527440734637686,0.0,0.0,0.2901960784313725,-1.080869286818978,-1.1888629514028288,-0.9641275017602551,0,30,30,13
FOXL2,PGD2,0.25501035373647746,0.0,0.0,0.28823529411764703,-0.9888323002239068,-1.1087700039967512,-0.8493491373793712,0,30,30,12
WT1mKTS,NR5A1,0.3181697890281858,0.0,0.0,0.28627450980392155,-1.025475077989042,-1.0894910209195687,-0.9531351577078626,0,30,30,13
FGF9,DMRT1,0.3006395524962553,0.0,0.0,0.2823529411764706,-0.8923588842220405,-0.9989551082291245,-0.7575156771665905,0,30,30,11
FGF9,SOX9,0.2559832430508377,0.0,0.0,0.2803921568627451,-0.933197391644025,-1.0555782540464094,-0.7989048709555387,0,30,30,11
FGF9,DKK1,0.3105395550882717,0.0,0.0,0.2784313725490196,-0.9025217267526541,-1.0458692022249392,-0.7594953665021092,0,30,30,11
FOXL2,DKK1,0.3104809188450174,0.0,0.0,0.27647058823529413,-0.9040146542750325,-0.9900427553571509,-0.7981853617211225,0,30,30,11
FOXL2,DHH,0.24947540810779437,0.0,0.0,0.2764705882352941,-0.9945963815658879,-1.093755668466373,-0.8240693138282982,0,30,30,12
FOXL2,FGF9,0.2531021228599437,0.0,0.0,0.2764705882352941,-1.0029784263041592,-1.1208449533990734,-0.8734641925438118,0,30,30,12
CTNNB1,GATA4,0.2883089133304279,0.0,0.0,0.26666666666666666,-0.9562224215368317,-1.0288376474892527,-0.8303689575864652,0,30,30,13
WT1pKTS,PGD2,0.24719879281041152,0.0,0.0,0.2647058823529412,-1.021432643498394,-1.1215996094879292,-0.9049959312362601,0,30,30,12
AMH,WNT4,0.3506280802961866,0.0,0.0,0.25882352941176473,-1.0909933756479415,-1.2058926967111674,-0.950594569965937,0,30,30,13
DHH,SOX9,0.2524258686369965,0.0,0.0,0.25686274509803925,-0.9480300794820413,-1.108088183329157,-0.7960564998459158,0,30,30,11
FOXL2,GATA4,0.2888047843576952,0.0,0.0,0.25686274509803925,-0.9538285895850397,-1.0678166049769975,-0.8579613808929287,0,30,30,13
FGF9,NR0B1,0.3583709720492539,0.0,0.0,0.2549019607843137,-1.1066646538753309,-1.2671574987663576,-0.9983353722612115,0,30,30,13
AMH,UGR,0.3288266826169929,0.0,0.0,0.2529411764705882,-0.9564845735397597,-1.1068099419883486,-0.8356864648599851,0,30,30,12
GATA4,SOX9,0.2489233647021675,0.0,0.0,0.24901960784313726,-0.9649625273528529,-1.0274673334703321,-0.8768007533716686,0,30,30,12
WT1mKTS,UGR,0.32444937386876227,0.0,0.0,0.2450980392156863,-0.9773358676634735,-1.1194002049377088,-0.8386481299012751,0,30,30,11
SOX9,WT1pKTS,0.4680295298006921,0.0,0.0,0.23529411764705888,-0.7350239147968153,-0.9045826997054458,-0.616830331119635,0,30,30,14
FGF9,WNT4,0.34444672475154287,0.0,0.0,0.23333333333333334,-1.1216021123508002,-1.2381939336243961,-0.9875290719770635,0,30,30,13
FOXL2,WT1mKTS,0.2754173334695276,0.0,0.0,0.2294117647058824,-1.0030037746123412,-1.1425278010873812,-0.8398886551887665,0,30,30,13
DHH,NR0B1,0.3540494702938752,0.0,0.0,0.22941176470588237,-1.128903408891866,-1.2371536122772726,-1.0241317185674208,0,30,30,13
SOX9,UGR,0.3251104317311834,0.0,0.0,0.22352941176470587,-0.9762911357829669,-1.1446561686390289,-0.7942777492391115,0,30,30,12
WT1pKTS,DKK1,0.29853868717686843,0.0,0.0,0.21960784313725493,-0.9560569053274666,-1.093954826841152,-0.8067660621683937,0,30,30,11
WT1mKTS,AMH,0.22884403992407812,0.0,0.0,0.21764705882352942,-1.0638074910417148,-1.1564100601595617,-0.9943145831306577,0,30,30,12
AMH,SRY,0.33534750422998244,0.0,0.0,0.21568627450980396,-0.9942402245774147,-1.111469233543354,-0.7805245284711733,0,30,30,12
DHH,AMH,0.23035379217732915,0.0,0.0,0.21176470588235297,-1.0573025821603,-1.168518693125538,-0.8721967519592927,0,30,30,12
FGF9,UGR,0.3187342139747685,0.0,0.0,0.2058823529411765,-1.0064590194149354,-1.1467229619326718,-0.8169905784433424,0,30,30,12
WT1mKTS,PGD2,0.23735447227842935,0.0,0.0,0.203921568627451,-1.0628818169357712,-1.1516511474121325,-0.9846464198986029,0,30,30,12
FGF9,AMH,0.22959797457060085,0.0,0.0,0.2,-1.0603046717688802,-1.166423615376593,-0.9081840011876074,0,30,30,12
AMH,CTNNB1,0.34910889833819564,0.0,0.0,0.19803921568627456,-1.066888987543304,-1.1643657943767876,-0.9318513456425939,0,30,30,14
AMH,NR5A1,0.2942718026015276,0.0,0.0,0.19803921568627456,-1.1252896384799749,-1.2173553341291397,-1.0159707095036943,0,30,30,13
AMH,NR0B1,0.3439810694051973,0.0,0.0,0.19803921568627453,-1.1826379817398667,-1.3374717945216132,-1.0430211937003087,0,30,30,13
AMH,SOX9,0.24089646223524003,0.0,0.0,0.19215686274509808,-0.9988584752280109,-1.1313034984413937,-0.8986085835263669,0,30,30,12
GATA4,CBX2,0.32799026049999025,0.0,0.0,0.1882352941176471,-1.1954492642067776,-1.3168804336125572,-1.086922543655444,0,30,30,13
FGF9,SRY,0.33116901086079586,0.0,0.0,0.18235294117647063,-1.0186492630656239,-1.1768706820998887,-0.8779416714729775,0,30,30,13
SOX9,RSPO1,0.3574173044337858,0.0,0.0,0.18235294117647063,-1.1476444220421675,-1.2867724730468373,-1.0202452360804317,0,30,30,14
DHH,PGD2,0.23624541619553788,0.0,0.0,0.1784313725490196,-1.0682314555516246,-1.1634274137579532,-0.9500737929228209,0,30,30,12
WT1mKTS,FGF9,0.22805605815197977,0.0,0.0,0.1784313725490196,-1.1073300797788157,-1.2603575201104156,-1.0041139176650158,0,30,30,13
AMH,CBX2,0.318862296634194,0.0,0.0,0.17450980392156865,-1.2395213081863088,-1.352975468648439,-1.06930831254343,0,30,30,13
FGF9,NR5A1,0.2890109597502975,0.0,0.0,0.17450980392156865,-1.1473380551438843,-1.2430441858293066,-1.0679084851261613,0,30,30,13
WT1pKTS,FGF9,0.22856346686058157,0.0,0.0,0.17450980392156865,-1.1048286424201874,-1.1936735502922677,-0.9930738165232085,0,30,30,12
AMH,RSPO1,0.35478095245329644,0.0,0.0,0.17254901960784316,-1.160882872735356,-1.266252624892919,-0.999749379629917,0,30,30,14
FGF9,PGD2,0.23309613315336344,0.0,0.0,0.17254901960784313,-1.0813888593300136,-1.1997083528729768,-0.9166827195464777,0,30,30,12
FGF9,CTNNB1,0.33954451510543815,0.0,0.0,0.1686274509803922,-1.112042944102182,-1.2360986946833057,-0.9481121351715405,0,30,30,14
WT1mKTS,SOX9,0.2391774218964102,0.0,0.0,0.16666666666666669,-1.0067250285936609,-1.1152511093684196,-0.9039803738498947,0,30,30,12
GATA4,DHH,0.21753726200152382,0.0,0.0,0.16470588235294117,-1.1281530173723384,-1.2321862020260252,-1.0319466598649045,0,30,30,13
DHH,UGR,0.31376045864250124,0.0,0.0,0.15686274509803924,-1.0314095877481908,-1.2002637525991569,-0.8634145012333134,0,30,30,12
WT1pKTS,DMRT1,0.2695392358912723,0.0,0.0,0.15098039215686276,-1.0304642409968037,-1.1297024947784038,-0.936215248545361,0,30,30,14
WT1mKTS,FOXL2,0.20050140762226007,0.0,0.0,0.1470588235294118,-1.0607112563092895,-1.1689683604902033,-0.9772601645346148,0,30,30,14
GATA4,FOXL2,0.19951368207481274,0.0,0.0,0.1450980392156863,-1.064125492477044,-1.160477527154107,-0.9816364992203062,0,30,30,14
DHH,NR5A1,0.2840201238708333,0.0,0.0,0.1431372549019608,-1.1681845690352433,-1.255578051069807,-1.0674870936901233,0,30,30,14
SOX9,FOXL2,0.19838158340411224,0.0,0.0,0.1431372549019608,-1.0683280579244714,-1.1358773231323567,-0.9904907265374332,0,30,30,14
FGF9,RSPO1,0.3439754243161988,0.0,0.0,0.14117647058823532,-1.2134119071467346,-1.369013402506163,-1.0680776778973857,0,30,30,14
WT1pKTS,WNT4,0.32524536320924663,0.0,0.0,0.13921568627450984,-1.217157088744755,-1.3124928171091441,-1.0949174740246321,0,30,30,13
DHH,GATA4,0.2424583512773224,0.0,0.0,0.13725490196078435,-1.1815359815038289,-1.317598789899657,-1.0261789069726666,0,30,30,14
AMH,DHH,0.21852821608247844,0.0,0.0,0.13529411764705884,-1.123167658014143,-1.209703274984541,-0.9645475869070324,0,30,30,13
FGF9,CBX2,0.3092537435708244,0.0,0.0,0.13333333333333336,-1.2835370573147271,-1.4027833067026176,-1.1425848275057844,0,30,30,14
DHH,CTNNB1,0.327204912478255,0.0,0.0,0.13137254901960788,-1.1720543026066632,-1.345243827647997,-1.030723631525537,0,30,30,14
DHH,SRY,0.32149566558955295,0.0,0.0,0.13137254901960788,-1.0766282713161692,-1.2525740414502473,-0.8938324870854938,0,30,30,13
GATA4,UGR,0.30751400502726367,0.0,0.0,0.13137254901960788,-1.0616160624561803,-1.216038991027227,-0.9486580880574293,0,30,30,13
DHH,WNT4,0.3280020453987226,0.0,0.0,0.1294117647058824,-1.2031390309848136,-1.291477608560342,-1.0939649243989955,0,30,30,14
PGD2,DMRT1,0.2669022145917357,0.0,0.0,0.1294117647058824,-1.0429270578381897,-1.1339746590790458,-0.9627337406095808,0,30,30,14
WT1mKTS,DHH,0.21125011038616584,0.0,0.0,0.1254901960784314,-1.1542042338298453,-1.2818084410344635,-1.0717113311821416,0,30,30,14
WT1pKTS,NR0B1,0.3302772433456727,0.0,0.0,0.1254901960784314,-1.2538431294978853,-1.3633677429034892,-1.1111237196801418,0,30,30,14
FGF9,WT1mKTS,0.2427828134905921,0.0,0.0,0.11960784313725492,-1.1680707618965298,-1.2958811288292906,-1.0347036867128983,0,30,30,15
WT1pKTS,AMH,0.21532538697106016,0.0,0.0,0.11960784313725492,-1.1213322688042398,-1.2203782023828702,-1.0255369134956014,0,30,30,13
WT1pKTS,SOX9,0.23218849594228794,0.0,0.0,0.11764705882352944,-1.037900085578625,-1.1366026371564086,-0.9438194206117704,0,30,30,13
WT1mKTS,DKK1,0.27936405372465634,0.0,0.0,0.11568627450980394,-1.0428028117031467,-1.1573139339807692,-0.8779733677772266,0,30,30,13
PGD2,FGF9,0.21673878651509934,0.0,0.0,0.11568627450980393,-1.1531783375591893,-1.3287717351686368,-0.9547792882907236,0,30,30,13
GATA4,AMH,0.2145613067103292,0.0,0.0,0.10980392156862748,-1.1244936407269237,-1.2170412597621807,-1.045646489326086,0,30,30,13
DHH,WT1mKTS,0.24275867123161785,0.0,0.0,0.107843137254902,-1.1680345880142788,-1.2962480460733543,-1.0149122534385893,0,30,30,14
FGF9,GATA4,0.23515223191524606,0.0,0.0,0.10196078431372552,-1.218004723555792,-1.3216960574661054,-1.0930019120086854,0,30,30,14
FGF9,WT1pKTS,0.2555656258923168,0.0,0.0,0.10196078431372552,-1.665798569583878,-1.742686710766356,-1.5317051896539051,0,30,30,15
FOXL2,WNT4,0.31994651023856674,0.0,0.0,0.10196078431372552,-1.2432050863443358,-1.346173227578586,-1.169160418371749,0,30,30,14
DHH,WT1pKTS,0.2557821370631754,0.0,0.0,0.10000000000000003,-1.6652338842455,-1.7751692822966898,-1.551374060506114,0,30,30,15
PGD2,DHH,0.21379640462448357,0.0,0.0,0.1,-1.142452544040985,-1.2677422066427033,-0.9124152427124066,0,30,30,13
PGD2,WT1mKTS,0.23735447227842935,0.0,0.0,0.09803921568627454,-1.1960585446581655,-1.3835045612029768,-1.0600705719360344,0,30,30,14
GATA4,PGD2,0.22092883412769598,0.0,0.0,0.09411764705882356,-1.1326292458622715,-1.2389912084044685,-1.0376123698277075,0,30,30,13
WT1pKTS,DHH,0.20887860851115655,0.0,0.0,0.09411764705882356,-1.1641144385009625,-1.2942759240574642,-1.0958553860743554,0,30,30,14
SOX9,SRY,0.30868388447152373,0.0,0.0,0.09215686274509807,-1.154790246574218,-1.3724404033480484,-0.9952003055557367,0,30,30,14
GATA4,FGF9,0.21733200939628466,0.0,0.0,0.08627450980392158,-1.1519887799835211,-1.2649617579764052,-1.077617295708029,0,30,30,14
DHH,CBX2,0.3006568899486869,0.0,0.0,0.0823529411764706,-1.3234306209691942,-1.430000567389477,-1.2436298546064295,0,30,30,15
DHH,RSPO1,0.32847751731673797,0.0,0.0,0.0823529411764706,-1.2908107489651377,-1.4311320291227445,-1.1709487260694091,0,30,30,15
PGD2,NR5A1,0.26600899814388174,0.0,0.0,0.0803921568627451,-1.2437080025096388,-1.3634131497491238,-1.136088120395623,0,30,30,14
PGD2,WT1pKTS,0.2502559796651089,0.0,0.0,0.0803921568627451,-1.689443406870207,-1.7749487205327554,-1.5766539333884277,0,30,30,15
DKK1,FOXL2,0.18478840009822234,0.0,0.0,0.07647058823529414,-1.1143290823512297,-1.205964928634863,-1.0369128655798272,0,30,30,14
DMRT1,FOXL2,0.1859153629057393,0.0,0.0,0.07647058823529414,-1.1105398062528704,-1.1747794566828298,-1.031198026259862,0,30,30,14
AMH,FGF9,0.20926999208596272,0.0,0.0,0.07254901960784314,-1.184646226862024,-1.3199933139233428,-1.0400171774901588,0,30,30,13
AMH,WT1pKTS,0.24818765529376663,0.0,0.0,0.07058823529411766,-1.6985311180795388,-1.7707854680122792,-1.6326857803939623,0,30,30,15
AMH,GATA4,0.23061734323128472,0.0,0.0,0.06862745098039218,-1.2402965996257425,-1.3731468492396908,-1.0908016701861096,0,30,30,15
PGD2,AMH,0.20344089765187512,0.0,0.0,0.06666666666666667,-1.1717901289844435,-1.3010938313113463,-1.00805653170638,0,30,30,13
PGD2,DKK1,0.2695339528763425,0.0,0.0,0.0647058823529412,-1.089060983082124,-1.1983841241033277,-0.9835598190563772,0,30,30,15
SOX9,CTNNB1,0.3121842678043281,0.0,0.0,0.05686274509803923,-1.2444831484618997,-1.350002558324921,-1.1337948018633521,0,30,30,14
WT1mKTS,DMRT1,0.24786606731917304,0.0,0.0,0.05490196078431374,-1.1262658664146985,-1.2447413377994907,-1.0034941753081044,0,30,30,15
PGD2,GATA4,0.22131766760249605,0.0,0.0,0.05098039215686276,-1.2866902863195482,-1.4636856106542617,-1.151916014275598,0,30,30,15
GATA4,DKK1,0.2644351227352489,0.0,0.0,0.0411764705882353,-1.1116645025637395,-1.1938757248451561,-0.9496580978411469,0,30,30,14
PGD2,NR0B1,0.31031092824663925,0.0,0.0,0.03921568627450981,-1.357463641931586,-1.4705009125936308,-1.20259624506962,0,30,30,15
AMH,WT1mKTS,0.23039926881704306,0.0,0.0,0.03725490196078432,-1.231056710602143,-1.2979403142687986,-1.146708770411546,0,30,30,16
FOXL2,NR0B1,0.30666956703626674,0.0,0.0,0.03529411764705883,-1.376946836938159,-1.4789361430307333,-1.2634758631937213,0,30,30,16
AMH,PGD2,0.2040777394452416,0.0,0.0,0.03333333333333334,-1.2047503087765576,-1.3456337584229672,-1.0923087008327241,0,30,30,14
PGD2,CTNNB1,0.30371997160964004,0.0,0.0,0.03333333333333334,-1.285446081626633,-1.4155774586425167,-1.134881988111582,0,30,30,15
GATA4,DMRT1,0.24512570913976775,0.0,0.0,0.03137254901960785,-1.1399755019805284,-1.2007651163181088,-1.0351594303938776,0,30,30,14
PGD2,UGR,0.2853780422706136,0.0,0.0,0.021568627450980395,-1.1736525657030397,-1.264722585915595,-1.0964320613397067,0,30,30,15
PGD2,WNT4,0.3017371414555108,0.0,0.0,0.019607843137254905,-1.3331721984166898,-1.445382747268588,-1.2223866596562196,0,30,30,15
PGD2,CBX2,0.28411265898325744,0.0,0.0,0.013725490196078435,-1.4007045319950329,-1.4749291984006687,-1.3207285320384436,0,30,30,16
PGD2,RSPO1,0.30287766590783,0.0,0.0,0.009803921568627453,-1.4174121513106095,-1.5196756421697346,-1.2957898379903439,0,30,30,16
PGD2,SRY,0.28350324358969203,0.0,0.0,0.007843137254901962,-1.3025460685639636,-1.4326028781931859,-1.2091497764304886,0,30,30,17
PGD2,SOX9,0.19359059770773335,0.0,0.0,0.005882352941176472,-1.2051437069035156,-1.3284114565967264,-1.1016318779490941,0,30,30,16
SOX9,NR5A1,0.2116196368464933,0.0,0.0,0.0,-1.4708045551817017,-1.545233110844956,-1.35461446814863,0,30,30,18
