Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
WT1mKTS,DKK1,0.03648430505686618,0.3830264910612737,0.6,0.6383774851021228,0.007572091498915513,-0.6401559144358882,1.9167026380783854,18,31,30,1
NR0B1,AMH,0.0392323387059483,0.3824857575060473,0.6333333333333333,0.6039248802727063,-0.07343496361516874,-0.7082806243732211,0.7798242453963541,19,31,30,4
WT1pKTS,PGD2,0.01209621448447273,0.37412838208490384,0.6,0.6235473034748398,0.11534306207002785,-0.7724759431700298,1.7803306746632868,18,33,30,2
NR0B1,WT1mKTS,0.6050652151450855,0.36596079846079843,0.6333333333333333,0.5778328396749449,-0.005107227052740466,-0.3131092319336212,0.33886622165981933,19,30,30,6
CBX2,WT1pKTS,0.02371067439345887,0.3638783117191913,0.5333333333333333,0.6822718344734837,-0.45235588754228484,-0.7757387057941809,0.03685119959855332,16,35,30,5
WNT4,AMH,0.04514978044860325,0.36147428529602443,0.6,0.6024571421600408,-0.07641784376977485,-0.6694786421733505,0.8139813409795056,18,30,30,5
SRY,SRY,0.19557068850208362,0.354077597925424,0.6333333333333333,0.5590698914611958,-0.13059365818718374,-0.7877331321866137,0.6235435650395322,19,30,30,3
NR0B1,SRY,0.25397385769508823,0.35010201392810086,0.6,0.5835033565468348,0.09678566852571288,-0.5906983486082871,0.524869454242419,18,30,30,7
UGR,WNT4,0.004141589037617217,0.34605573313456606,0.5666666666666667,0.6106865878845283,-0.288769815354143,-0.662762698898351,0.5706708234239393,17,30,30,3
WT1pKTS,NR0B1,0.013213842292072887,0.34107639646987475,0.5666666666666667,0.6018995231821319,-0.2726856045131507,-0.6281843470665607,0.4930581398259358,17,31,30,6
WT1mKTS,PGD2,0.030319569158034756,0.32790582082079667,0.5666666666666667,0.5786573308602294,-0.028894277238160706,-0.6465733681696377,1.3287395697256683,17,35,30,3
DKK1,PGD2,0.017478141487174605,0.3216968565876779,0.4666666666666667,0.6893504069735954,-0.449145578779559,-0.7397398030108561,0.9189426649273257,14,45,30,4
GATA4,SOX9,0.0016778001174813045,0.3138007176356106,0.43333333333333335,0.7241555022360245,-0.28700421158722944,-0.5961962241667046,1.043669324833921,13,42,30,2
FOXL2,GATA4,0.0015602708315038735,0.31249430641821946,0.5,0.6249886128364389,-0.45734399019037364,-0.780889589953555,0.5077681272654961,15,38,30,5
CTNNB1,FOXL2,0.2757375348243469,0.3096100016180107,0.4666666666666667,0.6634500034671659,0.41828726523441356,-0.9054853219371769,2.1576581297318396,14,30,30,2
SOX9,SRY,0.337664650531662,0.3073118137900746,0.4666666666666667,0.6585253152644456,0.2863882685665954,-0.7095690088321276,2.3605007624157786,14,30,30,1
RSPO1,FOXL2,0.26961035953954315,0.30347034417400554,0.4666666666666667,0.6502935946585833,0.3893137717877525,-0.9054853219371769,2.1004570266966436,14,30,30,1
GATA4,NR0B1,0.01428271131348503,0.30172877846790885,0.5,0.6034575569358177,-0.31959150350252713,-0.6333770606309289,0.5175168009907366,15,34,30,3
WT1pKTS,CBX2,0.04017178392187174,0.30117449191562135,0.6333333333333333,0.47553867144571793,-0.35423972537148624,-0.6178997192339863,0.9100847947103567,19,41,30,6
FGF9,SOX9,0.002914794361172006,0.2975308649810774,0.3333333333333333,0.8925925949432322,-0.4577767628526885,-0.7011542858794553,1.2308554236352518,10,49,30,2
WT1mKTS,DHH,0.014826702423095051,0.29700604995290986,0.5333333333333333,0.556886343661706,-0.22355820052903516,-0.6813569906440962,1.310388556311613,16,34,30,3
SOX9,NR5A1,0.12564111987318405,0.2931031401271281,0.5,0.5862062802542563,0.130498080898108,-0.5989068011310866,2.0145423031443253,15,44,30,1
NR0B1,DMRT1,0.06307843018384039,0.28666621098200046,0.5,0.5733324219640009,0.024739483359716326,-0.7217247524890674,1.513542499088342,15,30,30,3
NR5A1,PGD2,0.00324247989191441,0.27812357948010125,0.43333333333333335,0.6418236449540797,-0.06800737223758384,-0.7793166499186529,1.3764056395997444,13,30,30,2
NR5A1,SOX9,2.2104408054574164e-37,0.2751584816067596,0.43333333333333335,0.6349811114002144,-0.47560113662961284,-0.7959265271399557,0.5063616093531583,13,44,30,5
DMRT1,DKK1,0.023447751551811287,0.2748840766140283,0.4666666666666667,0.5890373070300606,-0.39788308032986563,-0.6184417579741339,0.7071857671056262,14,40,30,5
WT1mKTS,WNT4,0.0027083261386172154,0.26076558139716033,0.5333333333333333,0.48893546511967567,-0.4510173675224248,-0.6837875652306168,0.6656260308701004,16,37,30,4
FOXL2,DHH,0.01909628417321464,0.2602254420208527,0.43333333333333335,0.6005202508173523,-0.260553172517493,-0.7657271574198747,1.714954688123289,13,39,30,3
FOXL2,AMH,0.0475542506067981,0.2551288869834764,0.43333333333333335,0.5887589699618686,-0.13683918770914708,-0.7793622120590197,1.5979971094012453,13,34,30,2
PGD2,RSPO1,0.06758603687503137,0.2507227230901144,0.43333333333333335,0.5785908994387255,-0.22385011339452549,-0.6349214285314542,1.6133530473781488,13,37,30,1
WT1pKTS,WT1mKTS,0.47323795291380144,0.24753694843168528,0.4666666666666667,0.530436318067897,-0.18768472207399717,-0.870712769143276,0.32042072800771604,14,31,30,6
WT1pKTS,FGF9,0.002615242780815139,0.24495968455813533,0.4666666666666667,0.5249136097674328,-0.45522635763661096,-0.6705824426417311,0.8106206500664642,14,36,30,4
WT1pKTS,AMH,0.0499169115219028,0.23758248507620486,0.4666666666666667,0.5091053251632961,-0.1408180085934219,-0.9307374294396715,1.5671756740632625,14,37,30,1
PGD2,CBX2,0.05996341044044334,0.23537110655430662,0.43333333333333335,0.5431640920483999,-0.48198061459545205,-0.6645918415795861,1.8664192107099915,13,42,30,1
AMH,WT1mKTS,0.4779270807860492,0.22992678666362876,0.4,0.5748169666590719,-0.13175888815242315,-0.8144997805874895,1.373596150893535,12,33,30,3
UGR,DKK1,0.01472309499424761,0.22689106803019846,0.43333333333333335,0.5235947723773811,-0.5266065932183944,-0.8550938289989981,-0.07328251125734196,13,34,30,7
UGR,SRY,0.20506289595034274,0.22673404856013551,0.4,0.5668351214003388,-0.17150644960210262,-0.7234323126402334,0.6393460892244629,12,30,30,4
GATA4,WT1pKTS,0.010148830798452727,0.22312153936259382,0.36666666666666664,0.6085132891707105,-0.4093343547153982,-0.7757387057941809,0.898001627719178,11,36,30,5
WT1mKTS,NR5A1,0.023133291567868187,0.2200537158771042,0.4666666666666667,0.471543676879509,-0.5927519321871131,-0.6185881989418921,0.19243847872644976,14,43,30,6
NR0B1,FOXL2,0.0515212711347313,0.2170588174432568,0.43333333333333335,0.5009049633305926,-0.3486542759861227,-0.880242599042723,0.4807283356972477,13,32,30,5
DMRT1,DMRT1,0.0430636780882313,0.21695703884216472,0.4,0.5423925971054118,-0.29887967936898924,-0.9304158914750722,1.7405538743469657,12,35,30,2
GATA4,WNT4,0.00023278580683934867,0.2149595640819897,0.3333333333333333,0.6448786922459692,-0.7714951704540208,-0.7320017197762987,0.003048017870124344,10,47,30,7
WT1mKTS,SOX9,0.00130161286660335,0.2139269960508362,0.43333333333333335,0.4936776831942374,-0.30288459258614203,-0.6687766207492635,1.0253347880391437,13,42,30,2
NR5A1,AMH,0.0029254196573403235,0.21164005699971883,0.36666666666666664,0.5772001554537787,-0.1453060446972065,-0.9772851015892976,2.080173203243441,11,30,30,2
DHH,DMRT1,0.03231073077529396,0.20715609434213555,0.36666666666666664,0.5649711663876424,-0.5087816529088733,-0.7907489310232456,0.5376447874859555,11,39,30,4
PGD2,WT1pKTS,0.009150016552752016,0.20500524885002647,0.4,0.5125131221250662,-0.32210189055747257,-0.6186015435042798,1.1206040380813946,12,37,30,2
DKK1,RSPO1,0.037092212092816955,0.20482140645184124,0.3,0.6827380215061375,-0.33099227606082543,-0.703851005020419,1.1987123178805863,9,37,30,3
CBX2,WNT4,0.003256390890548006,0.20426464619370796,0.36666666666666664,0.5570853987101126,-0.37359801302806633,-0.7115003895230667,0.6832480640534402,11,33,30,2
NR0B1,FGF9,0.0055896375802129425,0.2003500417500084,0.3333333333333333,0.6010501252500252,-0.36588407033121145,-0.6076845706787023,1.0114574644704335,10,38,30,4
UGR,NR0B1,0.0030465673184716102,0.1974414193696802,0.36666666666666664,0.5384765982809461,-0.5333167991873767,-0.6896259734135485,-0.3460684393241223,11,30,30,9
DKK1,WNT4,0.0010669445756763965,0.19492390973718207,0.36666666666666664,0.5316106629195875,-0.38212471619671823,-0.622189551419242,0.047272738829533346,11,30,30,6
DHH,UGR,0.005113364168344387,0.19464792856097202,0.3333333333333333,0.583943785682916,-0.3107114714488967,-0.5215022306504582,0.9593935540627053,10,30,30,3
NR5A1,DHH,0.005196332325847518,0.19295219416475456,0.3333333333333333,0.5788565824942637,-0.3183409299581646,-0.70075191472604,0.5901939858713878,10,34,30,5
SOX9,SOX9,0.0024886228783608656,0.17902428061932268,0.36666666666666664,0.48824803805269823,-0.5645154056128363,-0.7079012460727958,0.8199694321073754,11,49,30,2
NR0B1,GATA4,0.004387626654455171,0.17561214630779845,0.3,0.5853738210259949,-0.40841688101950285,-0.7319433933905583,0.12705866953230094,9,31,30,6
AMH,WT1pKTS,0.006941609766389454,0.16787670976736443,0.26666666666666666,0.6295376616276166,-0.3838096746196902,-0.5401137166465628,0.6115713504793477,8,35,30,5
DKK1,FGF9,0.003288250202220125,0.16632764055251145,0.23333333333333334,0.712832745225049,-0.7113020639814741,-0.7726222551863065,0.7995703003759026,7,48,30,3
RSPO1,RSPO1,0.020074897372468786,0.16286466070161723,0.3,0.5428822023387241,-0.5103531850790363,-0.6779449480698025,-0.12395353672187967,9,34,30,7
CBX2,FGF9,2.866579779478e-05,0.1625816760561888,0.2,0.812908380280944,-0.7791676420270972,-0.6680800190719487,0.1341665986700361,6,50,30,4
FGF9,DMRT1,0.041158617219615126,0.16012504031268332,0.3333333333333333,0.48037512093805,-0.5176924817542129,-0.914593195578196,0.9330760586309088,10,40,30,2
UGR,DMRT1,0.019532777720114435,0.1553917919524327,0.3333333333333333,0.46617537585729807,-0.4906494819772282,-0.9308345496284225,0.1881528673609601,10,32,30,5
NR0B1,PGD2,0.013143160519278916,0.1550880946750512,0.3,0.516960315583504,-0.6656055503650105,-0.7935759675968124,0.1918631580980934,9,43,30,8
SOX9,RSPO1,0.013425516785042082,0.15414243962335747,0.36666666666666664,0.4203884717000659,-0.7313396227348331,-0.8021707982905701,0.27387205367609574,11,45,30,7
SOX9,UGR,0.006589453198399303,0.1477405138339921,0.3,0.4924683794466403,-0.40668731556200194,-0.5416041621841079,0.8192029784769181,9,35,30,2
AMH,AMH,0.031036465991888123,0.14718074464451275,0.23333333333333334,0.6307746199050547,-0.5881140418502651,-0.9845918153967919,1.7287557225265526,7,40,30,2
SOX9,FOXL2,0.07736794546006634,0.14676610498578463,0.3,0.48922034995261543,-0.6906828961662996,-0.9724400577188125,1.1683386567044227,9,44,30,2
DHH,RSPO1,0.01120853602877617,0.14613569688497224,0.2,0.7306784844248612,-0.722570064397326,-0.8881014350344848,0.244735152101742,6,45,30,4
RSPO1,FGF9,0.00024520580264094223,0.13983546436966393,0.26666666666666666,0.5243829913862398,-0.5844567894437785,-0.6592094812657541,0.5322559037882487,8,45,30,2
RSPO1,PGD2,0.0004913096404295682,0.13761670721477484,0.26666666666666666,0.5160626520554057,-0.6227564255815792,-0.8406318707950249,0.2046198979149892,8,36,30,5
SRY,WNT4,0.00506852611900733,0.13733609433197536,0.26666666666666666,0.5150103537449076,-0.3867588208131297,-0.6555749614293578,0.27583817254135057,8,30,30,2
WT1pKTS,DMRT1,0.020188958316635124,0.13587176587714345,0.3,0.45290588625714484,-0.42644204233950933,-1.1750930470256353,1.0777913948799265,9,34,30,4
DHH,CBX2,8.505198521424727e-05,0.13221224903760304,0.13333333333333333,0.9915918677820227,-1.077588353623187,-0.7167005348539802,-0.4967981773030521,4,55,30,10
WT1mKTS,NR0B1,0.011171962105744714,0.13088987389422171,0.3,0.43629957964740573,-0.4842362888511429,-0.7162582347472478,1.05726024865952,9,39,30,3
AMH,DKK1,0.0059727000254521925,0.1303210993247225,0.16666666666666666,0.781926595948335,-0.8578912241168996,-0.8977383294655833,0.6968219969088337,5,51,30,3
SRY,SOX9,2.673424378319796e-05,0.1259030193756768,0.3,0.419676731252256,-0.6542455898232508,-0.8417867827915693,1.2258494519707417,9,49,30,3
DKK1,FOXL2,0.042495300879704816,0.12045342825663191,0.23333333333333334,0.5162289782427082,-0.8093974440752661,-0.9740484613706505,0.427045852908028,7,41,30,5
DKK1,DHH,0.0067838345900567785,0.11820190560915199,0.2,0.5910095280457599,-0.7945224374488014,-0.893808531866037,0.3796467363481994,6,46,30,6
WT1mKTS,FGF9,0.003641354557741179,0.1150608747435584,0.3,0.3835362491451947,-0.602885819959559,-0.787862026503263,0.3427717825531535,9,43,30,2
GATA4,CTNNB1,0.0071230197789953036,0.11376463540716415,0.2,0.5688231770358207,-0.861447490942217,-0.675814205615009,-0.13379937393652752,6,51,30,8
SOX9,WNT4,0.0016792281354839301,0.11349849311634208,0.3333333333333333,0.34049547934902624,-0.3265950641513465,-0.7113249253564983,1.9222155874651299,10,50,30,1
FOXL2,PGD2,0.004451733530489286,0.11055303912405362,0.2,0.552765195620268,-0.6409319394585389,-0.7481705926297059,0.5914518427381007,6,43,30,5
DHH,DKK1,0.001713956483093194,0.10822319637778574,0.16666666666666666,0.6493391782667145,-0.9373288745614887,-0.9169712870091729,0.0032098706365882163,5,48,30,6
AMH,DMRT1,0.004574401622878819,0.10813630915232747,0.2,0.5406815457616373,-0.9411243612807989,-1.03494003325463,0.43929829424090305,6,47,30,4
WNT4,WT1pKTS,0.0005316056329753256,0.10712083188558284,0.26666666666666666,0.4017031195709357,-0.7639034370651441,-0.8589158201574425,-0.35068415694205324,8,43,30,7
CTNNB1,WNT4,0.00304377936407542,0.10558992578740863,0.2,0.5279496289370431,-0.34071428649640206,-0.6847244812900939,0.6441204691385977,6,30,30,4
FGF9,DKK1,0.010487247720294147,0.10421896975810019,0.2,0.5210948487905009,-0.6776684045223152,-0.841306650920536,0.669604531099715,6,44,30,2
DKK1,SRY,0.12190383250111862,0.09474025974025974,0.2,0.4737012987012987,-0.49232104938735805,-0.8519337215856315,0.9506296895088235,6,31,30,3
FGF9,UGR,0.006668550863593226,0.09293002488654663,0.16666666666666666,0.5575801493192798,-0.3726110238417145,-0.5416692888372135,0.4476286666932044,5,30,30,3
CBX2,SRY,0.11937118362926172,0.0860494384842211,0.2,0.4302471924211055,-0.5324031437232342,-0.8738557812246102,0.29453262455839685,6,30,30,7
FOXL2,CTNNB1,0.014899565963798355,0.08593199038792908,0.13333333333333333,0.6444899279094681,-0.9139858264455695,-0.6692752543436904,0.5151851409652258,4,56,30,5
GATA4,NR5A1,0.004030864527919709,0.0851955712552081,0.13333333333333333,0.6389667844140607,-0.8635633717570975,-0.6332914619955705,-0.36664718359616083,4,53,30,9
NR0B1,NR0B1,0.0024812970526807655,0.08433593178158395,0.16666666666666666,0.5060155906895037,-0.5829783229589273,-0.7337710397551015,-0.32292501479041286,5,31,30,7
PGD2,CTNNB1,0.055256862073601115,0.08276921439565119,0.2,0.4138460719782559,-0.6761185386161245,-0.6716957185497684,2.1696668272785606,6,51,30,1
GATA4,UGR,0.010151105452244303,0.0823919631093544,0.16666666666666666,0.49435177865612645,-0.8044159860310587,-0.6672269285649987,0.05147024299367439,5,55,30,3
CTNNB1,FGF9,3.722189754335572e-38,0.07416795568989473,0.1,0.7416795568989473,-0.9240838093017961,-0.6672458778820213,-0.3650520425455544,3,53,30,10
RSPO1,CBX2,0.0071573055303981135,0.07268202270456145,0.2,0.3634101135228072,-0.8714982453024369,-0.624704548679951,-0.19858965081048552,6,50,30,9
SOX9,CTNNB1,0.01362912848709496,0.06416116701519001,0.2,0.32080583507595,-0.8567610356320914,-0.6667170417324928,-0.11618267930730182,6,51,30,4
DMRT1,FOXL2,0.035919284490351915,0.06272302187176329,0.13333333333333333,0.4704226640382247,-0.9653807512900019,-1.0589685451773199,0.06451081840667065,4,45,30,1
SRY,DMRT1,0.0033012885207341935,0.061270473614867205,0.23333333333333334,0.2625877440637166,-1.1508118811808783,-1.1472365377975564,-0.27891701743506814,7,48,30,6
DMRT1,SRY,0.09984958453843364,0.05848401196227283,0.13333333333333333,0.43863008971704626,-0.6683753536379624,-0.8997592215348675,1.5293351273264628,4,37,30,2
DKK1,DMRT1,0.012626570514541411,0.05803325771609524,0.13333333333333333,0.4352494328707143,-0.9930503296666067,-0.9668073444659246,-0.06121272921347379,4,48,30,7
GATA4,CBX2,0.0029869964000775627,0.05370814364897323,0.1,0.5370814364897323,-1.029323142805157,-0.7083698819219111,-0.21229703482255463,3,56,30,7
CTNNB1,AMH,0.007046701106384993,0.0519772472830444,0.1,0.5197724728304439,-0.969403465173447,-0.9509727921138793,-0.134483368393398,3,45,30,10
WT1mKTS,GATA4,0.0036859907248165714,0.04971024252183673,0.2,0.2485512126091836,-0.8500460366362318,-0.7871082756747185,0.18180368794214408,6,49,30,6
FOXL2,WT1mKTS,0.33328813042327593,0.047947634237107926,0.1,0.4794763423710792,-0.3410752487429462,-0.7662923015718224,0.12642236997124148,3,30,30,7
WT1pKTS,SOX9,3.5143566569073584e-05,0.047900535554656405,0.23333333333333334,0.20528800951995602,-0.8391957126817194,-0.8360542508351176,0.40040555418429524,7,53,30,5
RSPO1,DHH,0.000999084360454975,0.045067238531731287,0.1,0.45067238531731285,-0.7918643976738141,-0.7269411016829029,0.02076217159074529,3,44,30,8
CTNNB1,GATA4,0.00011083603017644,0.04448015373426001,0.06666666666666667,0.6672023060139002,-1.0053351637236974,-0.8029550185288085,-0.419940797913252,2,50,30,10
CBX2,FOXL2,0.04168245487012909,0.04363856693776603,0.1,0.43638566937766027,-0.6938472465463079,-0.976133424955957,-0.04687478133449687,3,34,30,6
SRY,DKK1,0.0036526264286840383,0.037827104582660136,0.13333333333333333,0.283703284369951,-0.9895330596491575,-1.0219874980541088,-0.203374464124457,4,50,30,7
FOXL2,FGF9,0.000506118198144553,0.03724470027168678,0.06666666666666667,0.5586705040753017,-0.8912393291870447,-0.7636106094744812,-0.32960090155105054,2,51,30,9
DHH,CTNNB1,0.0,0.036392600467504685,0.03333333333333333,1.0917780140251405,-1.1345315197451986,-0.680165008545569,-0.46229862377735575,1,60,30,10
DHH,NR5A1,4.994195263698068e-39,0.03429945601070039,0.03333333333333333,1.0289836803210117,-1.0019807480883567,-0.6458780219997692,-0.372255997084041,1,59,30,10
AMH,RSPO1,0.0,0.03123714315743301,0.03333333333333333,0.9371142947229903,-1.1929279594023645,-0.8979455107193256,-0.4591786267459057,1,60,30,10
NR0B1,WT1pKTS,0.0008474269926182613,0.029272047534649567,0.06666666666666667,0.4390807130197435,-0.737346029463943,-0.7494184466875473,-0.414398248573062,2,44,30,9
RSPO1,AMH,0.002062089490553809,0.029112918464609287,0.06666666666666667,0.4366937769691393,-0.9970006281049487,-0.8816403109218052,-0.2675374922069025,2,44,30,6
CBX2,PGD2,0.0,0.02888477330506316,0.03333333333333333,0.8665431991518948,-1.3236461595702795,-0.9071998272994127,-0.40885171672191134,1,60,30,10
FOXL2,DMRT1,0.00114981953343925,0.02797088488678878,0.1,0.27970884886788777,-1.1662040704487735,-1.1435586189271592,-0.2327946895260181,3,50,30,7
DMRT1,CBX2,0.0013865988651299644,0.025949689624052443,0.03333333333333333,0.7784906887215733,-1.1351683963993535,-0.7175227735193113,-0.48663872910427114,1,59,30,10
WT1pKTS,DKK1,0.001217074152861191,0.025357866824533493,0.1,0.2535786682453349,-0.9273797878141286,-0.9240689793078591,-0.24021122648816817,3,45,30,7
CBX2,NR0B1,1.649442024853051e-05,0.02518445322793149,0.03333333333333333,0.7555335968379446,-1.2868129746610584,-0.7954924834495383,-0.48974624832114927,1,59,30,10
UGR,WT1pKTS,8.789749185772008e-38,0.024150320155717456,0.06666666666666667,0.36225480233576185,-0.8795838305885689,-0.8479714630043818,-0.4171908560724365,2,48,30,10
SOX9,CBX2,0.0010295870398209963,0.022262364513713842,0.1,0.22262364513713842,-1.0038987214230009,-0.6899907972462117,-0.4399340078751126,3,53,30,8
FGF9,CBX2,0.00012627281571941785,0.021795345957464896,0.03333333333333333,0.6538603787239469,-1.0841783525544046,-0.7014777251685238,-0.49044852217881396,1,56,30,10
UGR,FGF9,0.00016083407749348147,0.021599081055727734,0.1,0.21599081055727734,-0.9213964173286471,-0.6658447427859768,-0.30382147212050714,3,54,30,5
FGF9,RSPO1,0.0010624288719631304,0.021169513953571924,0.03333333333333333,0.6350854186071577,-1.095290622202995,-0.8609614465931479,-0.4478492128404751,1,56,30,10
UGR,FOXL2,0.0028237044554437853,0.018253827365955513,0.06666666666666667,0.2738074104893327,-1.4050961042163144,-1.1882230172053407,-0.11424015797687384,2,55,30,9
DKK1,DKK1,0.00011825250495182778,0.01797655745578451,0.03333333333333333,0.5392967236735353,-1.1445171943039638,-0.9039540340531786,-0.4372722585583795,1,54,30,9
FOXL2,RSPO1,0.002262628100780983,0.016869953217296212,0.03333333333333333,0.5060985965188863,-1.1548853792901812,-0.8981571507551209,-0.4478492128404751,1,59,30,8
NR0B1,NR5A1,0.0005418768554878982,0.01669649561327056,0.03333333333333333,0.5008948683981168,-0.9608486675832919,-0.6461118324827039,-0.37163279558538764,1,57,30,10
NR0B1,WNT4,8.844882581575437e-06,0.016520804180987246,0.03333333333333333,0.4956241254296174,-1.041457522829125,-0.7355359755867127,-0.37515929804475356,1,57,30,10
WT1mKTS,WT1pKTS,0.004538923994113752,0.012872087679350714,0.06666666666666667,0.1930813151902607,-0.7611068864560587,-0.8307886459344459,0.18978342643480295,2,52,30,2
WT1pKTS,CTNNB1,0.00303017680512853,0.008045363859923247,0.06666666666666667,0.12068045789884871,-0.9988688729570753,-0.6727073268980576,-0.27713193818598036,2,56,30,7
SRY,NR0B1,0.00032582084241942187,0.004600338791643139,0.03333333333333333,0.13801016374929417,-1.2307782800866625,-0.7781868530577347,-0.4466412981268612,1,57,30,9
DKK1,CTNNB1,1.9150800669632203e-05,0.0,0.0,0.9431373790109422,-1.112531837560229,-0.6803022914477437,-0.46220557403926665,0,59,30,12
DKK1,CBX2,0.0,0.0,0.0,0.9247613637218834,-1.1728127344198294,-0.7171067329921567,-0.4914644669986921,0,60,30,13
FGF9,NR5A1,0.0,0.0,0.0,0.8947146463398338,-1.0193197106791192,-0.6457611167583017,-0.3725675978333677,0,60,30,12
CBX2,DHH,1.9939874529834067e-39,0.0,0.0,0.8020181951703691,-1.2608008642476927,-0.8577997714217293,-0.4642619658322372,0,59,30,11
CBX2,GATA4,8.810784531867858e-06,0.0,0.0,0.8009750716272456,-1.1767605920867261,-0.8035102942057681,-0.51047431401774,0,56,30,11
FOXL2,SOX9,6.818226091644661e-39,0.0,0.0,0.7850426619140387,-1.1102451029893596,-0.8274554529004401,-0.3791997781402881,0,59,30,11
CTNNB1,UGR,0.0,0.0,0.0,0.7785298638559508,-0.9726249721598826,-0.6671310709540371,-0.3614560791811083,0,60,30,13
FGF9,CTNNB1,0.0,0.0,0.0,0.7507179323443691,-1.1345315197451986,-0.680165008545569,-0.46229862377735575,0,60,30,16
FOXL2,NR5A1,0.0,0.0,0.0,0.7445035833731486,-1.0193197106791192,-0.6457611167583017,-0.3725675978333677,0,60,30,14
DKK1,WT1pKTS,0.0,0.0,0.0,0.7016000211589917,-1.0863267371905942,-0.821705005837036,-0.4219781832142212,0,60,30,13
CTNNB1,PGD2,0.0,0.0,0.0,0.6994255031066625,-1.3236461595702795,-0.9071998272994127,-0.40885171672191134,0,60,30,12
CTNNB1,DHH,3.8936080818338595e-05,0.0,0.0,0.6389686893889793,-1.2201134604237789,-0.8638337824940517,-0.45449809690572596,0,57,30,11
CBX2,AMH,1.006589650240339e-05,0.0,0.0,0.6241497305700204,-1.5353230825158493,-0.9992322926527379,-0.4859417569162547,0,59,30,13
CTNNB1,NR0B1,0.0,0.0,0.0,0.5965357927097058,-1.3146363158145455,-0.8113840560396486,-0.48999618738865175,0,60,30,12
DKK1,UGR,0.0009390073034835667,0.0,0.0,0.589828722002635,-0.711132868445036,-0.6649840820030648,-0.3612812019804932,0,45,30,12
DMRT1,WT1pKTS,0.0,0.0,0.0,0.5288025852301215,-1.0863267371905942,-0.821705005837036,-0.4219781832142212,0,60,30,15
DMRT1,UGR,0.0005928566166996755,0.0,0.0,0.519864953886693,-0.79118575963698,-0.6673419576981525,-0.3613278359006572,0,49,30,11
NR5A1,GATA4,4.274322976318078e-38,0.0,0.0,0.49882029752319607,-1.116296017149284,-0.8044728266893342,-0.5015649503603508,0,53,30,11
RSPO1,SOX9,0.0,0.0,0.0,0.4384725351577551,-1.1325516066731722,-0.8260223199113272,-0.39056474043707823,0,60,30,18
CTNNB1,SRY,0.0009094324763348245,0.0,0.0,0.41793337097684924,-1.5840582506681815,-1.1240311376180396,-0.761558748888446,0,53,30,15
RSPO1,GATA4,4.984896461551923e-05,0.0,0.0,0.4100519236533729,-1.079384501903757,-0.801762143396633,-0.5015649503603508,0,52,30,11
NR5A1,NR0B1,0.0002744966794426077,0.0,0.0,0.40887721939895855,-1.1017690802646447,-0.8164958120026097,-0.48524734510610495,0,52,30,11
CBX2,WT1mKTS,3.280383961875919e-05,0.0,0.0,0.3986056049213944,-1.4199014822453475,-1.0737637838462026,-0.7374906513451093,0,49,30,15
NR5A1,CTNNB1,0.0,0.0,0.0,0.37472364906272954,-1.1345315197451986,-0.680165008545569,-0.46229862377735575,0,60,30,21
NR5A1,WNT4,1.1845404497577551e-05,0.0,0.0,0.37194415056085534,-0.8854896569703291,-0.7119742701839529,-0.3708533582081591,0,49,30,13
NR5A1,CBX2,0.0,0.0,0.0,0.3576004720472487,-1.1728127344198294,-0.7171067329921567,-0.4914644669986921,0,60,30,21
CTNNB1,WT1mKTS,0.05518538437245903,0.0,0.0,0.35620338725601886,-1.1569540169015213,-1.0006539154302436,-0.3929623974069186,0,43,30,11
SRY,GATA4,3.663523790478483e-06,0.0,0.0,0.34551383399209484,-1.0947661994602942,-0.7883829090272494,-0.5272564909222067,0,52,30,12
NR5A1,RSPO1,0.0,0.0,0.0,0.33971438920714286,-1.1929279594023645,-0.8979455107193256,-0.4591786267459057,0,60,30,18
PGD2,NR5A1,1.3489121068471696e-38,0.0,0.0,0.33452973431883976,-1.0019807480883567,-0.6458780219997692,-0.372255997084041,0,59,30,11
UGR,WT1mKTS,0.0030656606602309368,0.0,0.0,0.3252046783625731,-0.882240644077239,-1.0878004891084194,-0.7389650040466762,0,30,30,13
RSPO1,NR0B1,0.0001696314262003375,0.0,0.0,0.2852360875839137,-1.2066148698414418,-0.7794230307814309,-0.4889964311186419,0,56,30,13
NR5A1,UGR,0.0,0.0,0.0,0.27815920070267897,-0.9726249721598826,-0.6671310709540371,-0.3614560791811083,0,60,30,19
SRY,FGF9,0.0,0.0,0.0,0.27467421558950794,-1.0934993831102102,-0.7357021594246562,-0.397607150313679,0,60,30,18
FOXL2,DKK1,2.4978123346275863e-06,0.0,0.0,0.27199267345644157,-1.2567555702074835,-1.0132926561039453,-0.4428563346240201,0,58,30,16
SRY,AMH,1.8909624254431186e-40,0.0,0.0,0.25648679339983693,-1.5332472587209003,-0.9963053762393673,-0.4859417569162547,0,59,30,16
UGR,GATA4,0.00010165504044285043,0.0,0.0,0.24481676321531393,-1.0725106191600744,-0.788838807084169,-0.5060972105928172,0,51,30,11
NR5A1,SRY,0.0,0.0,0.0,0.24141539619800492,-1.8159830143475733,-1.2354425893540335,-0.7083144150265543,0,60,30,18
SRY,DHH,0.0,0.0,0.0,0.24004527115396682,-1.28324105943689,-0.854782765885568,-0.46497765446688905,0,60,30,18
